日期,股票代码,名称,收盘价,涨跌幅
1996-04-03,'000001,上证指数,560.98,0.6766
1996-04-02,'000001,上证指数,557.21,-1.586
1996-04-01,'000001,上证指数,566.19,1.7614
1996-03-29,'000001,上证指数,556.39,0.4242
1996-03-28,'000001,上证指数,554.04,-1.4777
1996-03-27,'000001,上证指数,562.35,-0.2076
1996-03-26,'000001,上证指数,563.52,-1.1785
1996-03-25,'000001,上证指数,570.24,0.0105
1996-03-22,'000001,上证指数,570.18,0.0737
1996-03-21,'000001,上证指数,569.76,0.0158
1996-03-20,'000001,上证指数,569.67,0.5507
1996-03-19,'000001,上证指数,566.55,-0.2324
1996-03-18,'000001,上证指数,567.87,0.9744
1996-03-15,'000001,上证指数,562.39,0.016
1996-03-14,'000001,上证指数,562.3,-0.1598
1996-03-13,'000001,上证指数,563.2,-0.1206
1996-03-12,'000001,上证指数,563.88,-0.7463
1996-03-11,'000001,上证指数,568.12,-0.8741
1996-03-08,'000001,上证指数,573.13,0.6675
1996-03-07,'000001,上证指数,569.33,1.7206
1996-03-06,'000001,上证指数,559.7,-4.6605
1996-03-05,'000001,上证指数,587.06,-2.4785
1996-03-04,'000001,上证指数,601.98,8.869
1996-02-16,'000001,上证指数,552.94,2.9722
1996-02-15,'000001,上证指数,536.98,1.4606
1996-02-14,'000001,上证指数,529.25,-0.0623
1996-02-13,'000001,上证指数,529.58,1.0938
1996-02-12,'000001,上证指数,523.85,-0.2969
1996-02-09,'000001,上证指数,525.41,0.6803
1996-02-08,'000001,上证指数,521.86,-0.4654
1996-02-07,'000001,上证指数,524.3,0.6933
1996-02-06,'000001,上证指数,520.69,-0.4131
1996-02-05,'000001,上证指数,522.85,-2.4606
1996-02-02,'000001,上证指数,536.04,-0.1193
1996-02-01,'000001,上证指数,536.68,-0.1247
1996-01-31,'000001,上证指数,537.35,0.8975
1996-01-30,'000001,上证指数,532.57,0.6482
1996-01-29,'000001,上证指数,529.14,0.6793
1996-01-26,'000001,上证指数,525.57,0.8056
1996-01-25,'000001,上证指数,521.37,-0.2411
1996-01-24,'000001,上证指数,522.63,0.5831
1996-01-23,'000001,上证指数,519.6,0.608
1996-01-22,'000001,上证指数,516.46,-1.3467
1996-01-19,'000001,上证指数,523.51,1.1359
1996-01-18,'000001,上证指数,517.63,-3.6627
1996-01-17,'000001,上证指数,537.31,-1.9078
1996-01-16,'000001,上证指数,547.76,-0.5952
1996-01-15,'000001,上证指数,551.04,0.7183
1996-01-12,'000001,上证指数,547.11,0.2694
1996-01-11,'000001,上证指数,545.64,-0.3616
1996-01-10,'000001,上证指数,547.62,-1.9691
1996-01-09,'000001,上证指数,558.62,3.6074
1996-01-08,'000001,上证指数,539.17,0.522
1996-01-05,'000001,上证指数,536.37,-4.0071
1996-01-04,'000001,上证指数,558.76,3.0124
1996-01-03,'000001,上证指数,542.42,0.8459
1996-01-02,'000001,上证指数,537.87,-3.1371
1995-12-29,'000001,上证指数,555.29,-0.2748
1995-12-28,'000001,上证指数,556.82,-2.3808
1995-12-27,'000001,上证指数,570.4,-0.3181
1995-12-26,'000001,上证指数,572.22,-1.3465
1995-12-25,'000001,上证指数,580.03,-2.3913
1995-12-22,'000001,上证指数,594.24,-0.534
1995-12-21,'000001,上证指数,597.43,-0.6006
1995-12-20,'000001,上证指数,601.04,1.5167
1995-12-19,'000001,上证指数,592.06,-0.0135
1995-12-18,'000001,上证指数,592.14,-1.9457
1995-12-15,'000001,上证指数,603.89,-1.7666
1995-12-14,'000001,上证指数,614.75,0.1548
1995-12-13,'000001,上证指数,613.8,-2.4863
1995-12-12,'000001,上证指数,629.45,1.6455
1995-12-11,'000001,上证指数,619.26,-2.7513
1995-12-08,'000001,上证指数,636.78,0.7818
1995-12-07,'000001,上证指数,631.84,0.5426
1995-12-06,'000001,上证指数,628.43,-1.3794
1995-12-05,'000001,上证指数,637.22,0.3623
1995-12-04,'000001,上证指数,634.92,0.1751
1995-12-01,'000001,上证指数,633.81,-1.1433
1995-11-30,'000001,上证指数,641.14,-0.0701
1995-11-29,'000001,上证指数,641.59,-1.6826
1995-11-28,'000001,上证指数,652.57,1.1689
1995-11-27,'000001,上证指数,645.03,-2.1748
1995-11-24,'000001,上证指数,659.37,0.1519
1995-11-23,'000001,上证指数,658.37,-0.7462
1995-11-22,'000001,上证指数,663.32,-2.2258
1995-11-21,'000001,上证指数,678.42,0.5454
1995-11-20,'000001,上证指数,674.74,-0.2144
1995-11-17,'000001,上证指数,676.19,-0.9158
1995-11-16,'000001,上证指数,682.44,-1.41
1995-11-15,'000001,上证指数,692.2,0.4834
1995-11-14,'000001,上证指数,688.87,0.0247
1995-11-13,'000001,上证指数,688.7,-2.8303
1995-11-10,'000001,上证指数,708.76,-0.3431
1995-11-09,'000001,上证指数,711.2,-0.0576
1995-11-08,'000001,上证指数,711.61,-2.4778
1995-11-07,'000001,上证指数,729.69,-0.8775
1995-11-06,'000001,上证指数,736.15,1.1501
1995-11-03,'000001,上证指数,727.78,0.8425
1995-11-02,'000001,上证指数,721.7,-0.2336
1995-11-01,'000001,上证指数,723.39,0.8462
1995-10-31,'000001,上证指数,717.32,-0.7554
1995-10-30,'000001,上证指数,722.78,0.0568
1995-10-27,'000001,上证指数,722.37,-1.2441
1995-10-26,'000001,上证指数,731.47,-3.8058
1995-10-25,'000001,上证指数,760.41,5.0914
1995-10-24,'000001,上证指数,723.57,0.0664
1995-10-23,'000001,上证指数,723.09,-0.4406
1995-10-20,'000001,上证指数,726.29,3.3438
1995-10-19,'000001,上证指数,702.79,-1.9586
1995-10-18,'000001,上证指数,716.83,2.0544
1995-10-17,'000001,上证指数,702.4,0.1511
1995-10-16,'000001,上证指数,701.34,-0.2333
1995-10-13,'000001,上证指数,702.98,-0.2016
1995-10-12,'000001,上证指数,704.4,-0.9129
1995-10-11,'000001,上证指数,710.89,0.3189
1995-10-10,'000001,上证指数,708.63,0.3313
1995-10-09,'000001,上证指数,706.29,-1.8987
1995-10-06,'000001,上证指数,719.96,-0.6787
1995-10-05,'000001,上证指数,724.88,0.9878
1995-10-04,'000001,上证指数,717.79,-0.6423
1995-09-29,'000001,上证指数,722.43,1.5804
1995-09-28,'000001,上证指数,711.19,0.3853
1995-09-27,'000001,上证指数,708.46,-2.7989
1995-09-26,'000001,上证指数,728.86,0.7617
1995-09-25,'000001,上证指数,723.35,-0.9123
1995-09-22,'000001,上证指数,730.01,-0.1586
1995-09-21,'000001,上证指数,731.17,0.6927
1995-09-20,'000001,上证指数,726.14,-1.4388
1995-09-19,'000001,上证指数,736.74,-2.7278
1995-09-18,'000001,上证指数,757.4,0.1945
1995-09-15,'000001,上证指数,755.93,-0.2902
1995-09-14,'000001,上证指数,758.13,-0.6617
1995-09-13,'000001,上证指数,763.18,-0.0668
1995-09-12,'000001,上证指数,763.69,-1.5165
1995-09-11,'000001,上证指数,775.45,3.2447
1995-09-08,'000001,上证指数,751.08,-0.3661
1995-09-07,'000001,上证指数,753.84,0.0119
1995-09-06,'000001,上证指数,753.75,1.9228
1995-09-05,'000001,上证指数,739.53,0.2223
1995-09-04,'000001,上证指数,737.89,1.2417
1995-09-01,'000001,上证指数,728.84,0.6866
1995-08-31,'000001,上证指数,723.87,1.1373
1995-08-30,'000001,上证指数,715.73,-0.8794
1995-08-29,'000001,上证指数,722.08,-0.4879
1995-08-28,'000001,上证指数,725.62,-0.2694
1995-08-25,'000001,上证指数,727.58,-0.8544
1995-08-24,'000001,上证指数,733.85,0.5425
1995-08-23,'000001,上证指数,729.89,-1.3476
1995-08-22,'000001,上证指数,739.86,0.1082
1995-08-21,'000001,上证指数,739.06,-2.4253
1995-08-18,'000001,上证指数,757.43,-1.5622
1995-08-17,'000001,上证指数,769.45,0.2332
1995-08-16,'000001,上证指数,767.66,2.1531
1995-08-15,'000001,上证指数,751.48,-3.176
1995-08-14,'000001,上证指数,776.13,4.1799
1995-08-11,'000001,上证指数,744.99,1.3385
1995-08-10,'000001,上证指数,735.15,2.4656
1995-08-09,'000001,上证指数,717.46,0.6919
1995-08-08,'000001,上证指数,712.53,-0.7729
1995-08-07,'000001,上证指数,718.08,1.1551
1995-08-04,'000001,上证指数,709.88,0.9155
1995-08-03,'000001,上证指数,703.44,0.4929
1995-08-02,'000001,上证指数,699.99,-2.154
1995-08-01,'000001,上证指数,715.4,2.8539
1995-07-31,'000001,上证指数,695.55,0.0187
1995-07-28,'000001,上证指数,695.42,-0.3296
1995-07-27,'000001,上证指数,697.72,0.955
1995-07-26,'000001,上证指数,691.12,-1.7709
1995-07-25,'000001,上证指数,703.58,-0.8931
1995-07-24,'000001,上证指数,709.92,2.3588
1995-07-21,'000001,上证指数,693.56,0.4723
1995-07-20,'000001,上证指数,690.3,-0.0984
1995-07-19,'000001,上证指数,690.98,-3.4229
1995-07-18,'000001,上证指数,715.47,2.8787
1995-07-17,'000001,上证指数,695.45,6.5334
1995-07-14,'000001,上证指数,652.8,-0.5106
1995-07-13,'000001,上证指数,656.15,1.1157
1995-07-12,'000001,上证指数,648.91,-0.0431
1995-07-11,'000001,上证指数,649.19,-2.5591
1995-07-10,'000001,上证指数,666.24,-0.081
1995-07-07,'000001,上证指数,666.78,4.5487
1995-07-06,'000001,上证指数,637.77,0.2736
1995-07-05,'000001,上证指数,636.03,2.483
1995-07-04,'000001,上证指数,620.62,1.2133
1995-07-03,'000001,上证指数,613.18,-2.7594
1995-06-30,'000001,上证指数,630.58,-2.0717
1995-06-29,'000001,上证指数,643.92,-0.5744
1995-06-28,'000001,上证指数,647.64,-0.3523
1995-06-27,'000001,上证指数,649.93,-0.5311
1995-06-26,'000001,上证指数,653.4,0.5014
1995-06-23,'000001,上证指数,650.14,0.8798
1995-06-22,'000001,上证指数,644.47,-1.1261
1995-06-21,'000001,上证指数,651.81,1.7404
1995-06-20,'000001,上证指数,640.66,0.2661
1995-06-19,'000001,上证指数,638.96,-1.1724
1995-06-16,'000001,上证指数,646.54,-0.0479
1995-06-15,'000001,上证指数,646.85,-6.1475
1995-06-14,'000001,上证指数,689.22,-1.3921
1995-06-13,'000001,上证指数,698.95,0.0329
1995-06-12,'000001,上证指数,698.72,-0.5551
1995-06-09,'000001,上证指数,702.62,0.9613
1995-06-08,'000001,上证指数,695.93,-2.8641
1995-06-07,'000001,上证指数,716.45,3.9644
1995-06-06,'000001,上证指数,689.13,-0.3629
1995-06-05,'000001,上证指数,691.64,-3.5127
1995-06-02,'000001,上证指数,716.82,1.15
1995-06-01,'000001,上证指数,708.67,1.1649
1995-05-31,'000001,上证指数,700.51,-1.4754
1995-05-30,'000001,上证指数,711.0,0.0577
1995-05-29,'000001,上证指数,710.59,-2.3405
1995-05-26,'000001,上证指数,727.62,4.4156
1995-05-25,'000001,上证指数,696.85,-6.076
1995-05-24,'000001,上证指数,741.93,-1.1156
1995-05-23,'000001,上证指数,750.3,-16.3937
1995-05-22,'000001,上证指数,897.42,4.8621
1995-05-19,'000001,上证指数,855.81,12.0889
1995-05-18,'000001,上证指数,763.51,30.987
1995-05-17,'000001,上证指数,582.89,0.6979
1995-05-16,'000001,上证指数,578.85,-0.5481
1995-05-15,'000001,上证指数,582.04,-0.4788
1995-05-12,'000001,上证指数,584.84,2.9539
1995-05-11,'000001,上证指数,568.06,0.5167
1995-05-10,'000001,上证指数,565.14,-2.3094
1995-05-09,'000001,上证指数,578.5,1.2231
1995-05-08,'000001,上证指数,571.51,-0.4633
1995-05-05,'000001,上证指数,574.17,0.52
1995-05-04,'000001,上证指数,571.2,-1.5817
1995-05-03,'000001,上证指数,580.38,0.2314
1995-05-02,'000001,上证指数,579.04,-0.1535
1995-04-28,'000001,上证指数,579.93,1.1547
1995-04-27,'000001,上证指数,573.31,-4.7389
1995-04-26,'000001,上证指数,601.83,-2.9056
1995-04-25,'000001,上证指数,619.84,0.0177
1995-04-24,'000001,上证指数,619.73,-2.5566
1995-04-21,'000001,上证指数,635.99,-1.4275
1995-04-20,'000001,上证指数,645.2,None
1995-04-19,'000001,上证指数,631.51,0.9576
1995-04-18,'000001,上证指数,625.52,-0.9093
1995-04-17,'000001,上证指数,631.26,-1.3718
1995-04-14,'000001,上证指数,640.04,1.1505
1995-04-13,'000001,上证指数,632.76,-1.8581
1995-04-12,'000001,上证指数,644.74,0.5709
1995-04-11,'000001,上证指数,641.08,-3.9422
1995-04-10,'000001,上证指数,667.39,-0.9396
1995-04-07,'000001,上证指数,673.72,2.2244
1995-04-06,'000001,上证指数,659.06,1.4407
1995-04-05,'000001,上证指数,649.7,-1.5845
1995-04-04,'000001,上证指数,660.16,0.4993
1995-04-03,'000001,上证指数,656.88,1.5396
1995-03-31,'000001,上证指数,646.92,2.5344
1995-03-30,'000001,上证指数,630.93,-0.9762
1995-03-29,'000001,上证指数,637.15,1.6918
1995-03-28,'000001,上证指数,626.55,-0.4465
1995-03-27,'000001,上证指数,629.36,2.8753
1995-03-24,'000001,上证指数,611.77,0.1047
1995-03-23,'000001,上证指数,611.13,-0.4188
1995-03-22,'000001,上证指数,613.7,3.6743
1995-03-21,'000001,上证指数,591.95,1.1103
1995-03-20,'000001,上证指数,585.45,-1.3597
1995-03-17,'000001,上证指数,593.52,2.3522
1995-03-16,'000001,上证指数,579.88,1.2714
1995-03-15,'000001,上证指数,572.6,-2.6588
1995-03-14,'000001,上证指数,588.24,0.3429
1995-03-13,'000001,上证指数,586.23,-0.0102
1995-03-10,'000001,上证指数,586.29,-3.187
1995-03-09,'000001,上证指数,605.59,-2.4501
1995-03-08,'000001,上证指数,620.8,-1.9211
1995-03-07,'000001,上证指数,632.96,2.7032
1995-03-06,'000001,上证指数,616.3,6.7704
1995-03-03,'000001,上证指数,577.22,2.9188
1995-03-02,'000001,上证指数,560.85,0.7002
1995-03-01,'000001,上证指数,556.95,1.4001
1995-02-28,'000001,上证指数,549.26,-2.1398
1995-02-27,'000001,上证指数,561.27,0.5086
1995-02-24,'000001,上证指数,558.43,-5.2095
1995-02-23,'000001,上证指数,589.12,-0.9283
1995-02-22,'000001,上证指数,594.64,9.8865
1995-02-21,'000001,上证指数,541.14,1.1552
1995-02-20,'000001,上证指数,534.96,0.2248
1995-02-17,'000001,上证指数,533.76,-0.8563
1995-02-16,'000001,上证指数,538.37,-0.8234
1995-02-15,'000001,上证指数,542.84,-0.9615
1995-02-14,'000001,上证指数,548.11,-0.133
1995-02-13,'000001,上证指数,548.84,1.378
1995-02-10,'000001,上证指数,541.38,-2.1632
1995-02-09,'000001,上证指数,553.35,3.6721
1995-02-08,'000001,上证指数,533.75,0.2366
1995-02-07,'000001,上证指数,532.49,-0.2305
1995-02-06,'000001,上证指数,533.72,-5.1316
1995-01-27,'000001,上证指数,562.59,1.7158
1995-01-26,'000001,上证指数,553.1,-0.4804
1995-01-25,'000001,上证指数,555.77,None
1995-01-24,'000001,上证指数,547.57,-1.0606
1995-01-23,'000001,上证指数,553.44,-3.116
1995-01-20,'000001,上证指数,571.24,-0.084
1995-01-19,'000001,上证指数,571.72,-3.6925
1995-01-18,'000001,上证指数,593.64,0.9695
1995-01-17,'000001,上证指数,587.94,-0.1478
1995-01-16,'000001,上证指数,588.81,-1.5104
1995-01-13,'000001,上证指数,597.84,-0.7108
1995-01-12,'000001,上证指数,602.12,-1.7957
1995-01-11,'000001,上证指数,613.13,0.4637
1995-01-10,'000001,上证指数,610.3,-2.5033
1995-01-09,'000001,上证指数,625.97,-2.3082
1995-01-06,'000001,上证指数,640.76,-0.9476
1995-01-05,'000001,上证指数,646.89,-1.0584
1995-01-04,'000001,上证指数,653.81,2.177
1995-01-03,'000001,上证指数,639.88,-1.2333
1994-12-30,'000001,上证指数,647.87,0.4356
1994-12-29,'000001,上证指数,645.06,-0.6974
1994-12-28,'000001,上证指数,649.59,-1.7083
1994-12-27,'000001,上证指数,660.88,-2.2193
1994-12-26,'000001,上证指数,675.88,-0.2892
1994-12-23,'000001,上证指数,677.84,0.6474
1994-12-22,'000001,上证指数,673.48,0.1502
1994-12-21,'000001,上证指数,672.47,0.6782
1994-12-20,'000001,上证指数,667.94,2.23
1994-12-19,'000001,上证指数,653.37,-3.9487
1994-12-16,'000001,上证指数,680.23,2.0325
1994-12-15,'000001,上证指数,666.68,6.633
1994-12-14,'000001,上证指数,625.21,-1.8015
1994-12-13,'000001,上证指数,636.68,2.6125
1994-12-12,'000001,上证指数,620.47,-3.1529
1994-12-09,'000001,上证指数,640.67,-0.4954
1994-12-08,'000001,上证指数,643.86,-1.377
1994-12-07,'000001,上证指数,652.85,-0.1728
1994-12-06,'000001,上证指数,653.98,-1.3798
1994-12-05,'000001,上证指数,663.13,-2.1802
1994-12-02,'000001,上证指数,677.91,-0.6434
1994-12-01,'000001,上证指数,682.3,-0.1887
1994-11-30,'000001,上证指数,683.59,-0.5774
1994-11-29,'000001,上证指数,687.56,0.8907
1994-11-28,'000001,上证指数,681.49,-0.5603
1994-11-25,'000001,上证指数,685.33,1.0781
1994-11-24,'000001,上证指数,678.02,-0.234
1994-11-23,'000001,上证指数,679.61,-1.8458
1994-11-22,'000001,上证指数,692.39,-0.9598
1994-11-21,'000001,上证指数,699.1,0.0415
1994-11-18,'000001,上证指数,698.81,0.2352
1994-11-17,'000001,上证指数,697.17,-1.3387
1994-11-16,'000001,上证指数,706.63,0.1701
1994-11-15,'000001,上证指数,705.43,-3.8124
1994-11-14,'000001,上证指数,733.39,0.305
1994-11-11,'000001,上证指数,731.16,2.7372
1994-11-10,'000001,上证指数,711.68,-1.6894
1994-11-09,'000001,上证指数,723.91,2.0037
1994-11-08,'000001,上证指数,709.69,5.1907
1994-11-07,'000001,上证指数,674.67,1.1848
1994-11-04,'000001,上证指数,666.77,-7.0522
1994-11-03,'000001,上证指数,717.36,7.4117
1994-11-02,'000001,上证指数,667.86,-0.8801
1994-11-01,'000001,上证指数,673.79,2.8718
1994-10-31,'000001,上证指数,654.98,-3.3168
1994-10-28,'000001,上证指数,677.45,-3.7193
1994-10-27,'000001,上证指数,703.62,2.5222
1994-10-26,'000001,上证指数,686.31,-7.8185
1994-10-25,'000001,上证指数,744.52,-5.2593
1994-10-24,'000001,上证指数,785.85,10.2622
1994-10-21,'000001,上证指数,712.71,-0.8734
1994-10-20,'000001,上证指数,718.99,None
1994-10-19,'000001,上证指数,652.89,4.5427
1994-10-18,'000001,上证指数,624.52,1.3272
1994-10-17,'000001,上证指数,616.34,-7.1427
1994-10-14,'000001,上证指数,663.75,4.465
1994-10-13,'000001,上证指数,635.38,-10.637
1994-10-12,'000001,上证指数,711.01,0.8425
1994-10-11,'000001,上证指数,705.07,0.8785
1994-10-10,'000001,上证指数,698.93,-5.2979
1994-10-07,'000001,上证指数,738.03,11.7381
1994-10-06,'000001,上证指数,660.5,-6.5004
1994-10-05,'000001,上证指数,706.42,-10.7097
1994-09-30,'000001,上证指数,791.15,-5.7448
1994-09-29,'000001,上证指数,839.37,-8.0021
1994-09-28,'000001,上证指数,912.38,4.85
1994-09-27,'000001,上证指数,870.15,-1.1867
1994-09-26,'000001,上证指数,880.6,1.4925
1994-09-23,'000001,上证指数,867.65,-5.53
1994-09-22,'000001,上证指数,918.44,-5.2207
1994-09-21,'000001,上证指数,969.03,5.9756
1994-09-20,'000001,上证指数,914.39,-1.4262
1994-09-19,'000001,上证指数,927.62,-5.2472
1994-09-16,'000001,上证指数,978.99,0.6632
1994-09-15,'000001,上证指数,972.54,-0.238
1994-09-14,'000001,上证指数,974.86,-5.6712
1994-09-13,'000001,上证指数,1033.47,1.3236
1994-09-12,'000001,上证指数,1019.97,5.9687
1994-09-09,'000001,上证指数,962.52,-1.0608
1994-09-08,'000001,上证指数,972.84,4.4302
1994-09-07,'000001,上证指数,931.57,-7.2991
1994-09-06,'000001,上证指数,1004.92,6.8371
1994-09-05,'000001,上证指数,940.61,13.3019
1994-09-02,'000001,上证指数,830.18,5.0608
1994-09-01,'000001,上证指数,790.19,0.6188
1994-08-31,'000001,上证指数,785.33,3.8522
1994-08-30,'000001,上证指数,756.2,6.4051
1994-08-29,'000001,上证指数,710.68,0.4622
1994-08-26,'000001,上证指数,707.41,-2.052
1994-08-25,'000001,上证指数,722.23,2.3409
1994-08-24,'000001,上证指数,705.71,-1.2454
1994-08-23,'000001,上证指数,714.61,4.8123
1994-08-22,'000001,上证指数,681.8,-4.4897
1994-08-19,'000001,上证指数,713.85,-4.6369
1994-08-18,'000001,上证指数,748.56,3.244
1994-08-17,'000001,上证指数,725.04,4.6219
1994-08-16,'000001,上证指数,693.01,4.0743
1994-08-15,'000001,上证指数,665.88,-3.4481
1994-08-12,'000001,上证指数,689.66,0.0508
1994-08-11,'000001,上证指数,689.31,-6.8072
1994-08-10,'000001,上证指数,739.66,18.9968
1994-08-09,'000001,上证指数,621.58,-12.6749
1994-08-08,'000001,上证指数,711.8,4.2106
1994-08-05,'000001,上证指数,683.04,21.3711
1994-08-04,'000001,上证指数,562.77,7.6083
1994-08-03,'000001,上证指数,522.98,20.8895
1994-08-02,'000001,上证指数,432.61,-2.9239
1994-08-01,'000001,上证指数,445.64,33.4571
1994-07-29,'000001,上证指数,333.92,-1.7333
1994-07-28,'000001,上证指数,339.81,-8.4317
1994-07-27,'000001,上证指数,371.1,-4.5402
1994-07-26,'000001,上证指数,388.75,3.559
1994-07-25,'000001,上证指数,375.39,3.2057
1994-07-22,'000001,上证指数,363.73,-4.5077
1994-07-21,'000001,上证指数,380.9,-3.293
1994-07-20,'000001,上证指数,393.87,-1.6505
1994-07-19,'000001,上证指数,400.48,0.381
1994-07-18,'000001,上证指数,398.96,-3.6166
1994-07-15,'000001,上证指数,413.93,-4.1385
1994-07-14,'000001,上证指数,431.8,-1.3299
1994-07-13,'000001,上证指数,437.62,1.9594
1994-07-12,'000001,上证指数,429.21,0.2476
1994-07-11,'000001,上证指数,428.15,-2.193
1994-07-08,'000001,上证指数,437.75,2.763
1994-07-07,'000001,上证指数,425.98,-1.3273
1994-07-06,'000001,上证指数,431.71,-2.6825
1994-07-05,'000001,上证指数,443.61,1.1469
1994-07-04,'000001,上证指数,438.58,-4.3175
1994-07-01,'000001,上证指数,458.37,-2.3269
1994-06-30,'000001,上证指数,469.29,0.2328
1994-06-29,'000001,上证指数,468.2,-0.3724
1994-06-28,'000001,上证指数,469.95,-0.4554
1994-06-27,'000001,上证指数,472.1,-4.109
1994-06-24,'000001,上证指数,492.33,-1.6107
1994-06-23,'000001,上证指数,500.39,-0.9482
1994-06-22,'000001,上证指数,505.18,1.4275
1994-06-21,'000001,上证指数,498.07,-0.8678
1994-06-20,'000001,上证指数,502.43,-4.8158
1994-06-17,'000001,上证指数,527.85,4.244
1994-06-16,'000001,上证指数,506.36,2.0661
1994-06-15,'000001,上证指数,496.11,1.0922
1994-06-14,'000001,上证指数,490.75,-0.2601
1994-06-13,'000001,上证指数,492.03,-4.3748
1994-06-10,'000001,上证指数,514.54,-1.6176
1994-06-09,'000001,上证指数,523.0,-1.9792
1994-06-08,'000001,上证指数,533.56,0.7173
1994-06-07,'000001,上证指数,529.76,-2.4329
1994-06-06,'000001,上证指数,542.97,-1.0533
1994-06-03,'000001,上证指数,548.75,0.397
1994-06-02,'000001,上证指数,546.58,0.2807
1994-06-01,'000001,上证指数,545.05,-2.0152
1994-05-31,'000001,上证指数,556.26,2.2048
1994-05-30,'000001,上证指数,544.26,-5.0753
1994-05-27,'000001,上证指数,573.36,-0.71
1994-05-26,'000001,上证指数,577.46,-1.585
1994-05-25,'000001,上证指数,586.76,-0.6266
1994-05-24,'000001,上证指数,590.46,0.4782
1994-05-23,'000001,上证指数,587.65,-1.1057
1994-05-20,'000001,上证指数,594.22,0.6232
1994-05-19,'000001,上证指数,590.54,1.2377
1994-05-18,'000001,上证指数,583.32,-1.4695
1994-05-17,'000001,上证指数,592.02,-0.0928
1994-05-16,'000001,上证指数,592.57,0.3692
1994-05-13,'000001,上证指数,590.39,1.4137
1994-05-12,'000001,上证指数,582.16,-1.5258
1994-05-11,'000001,上证指数,591.18,-0.7054
1994-05-10,'000001,上证指数,595.38,2.3517
1994-05-09,'000001,上证指数,581.7,-0.6999
1994-05-06,'000001,上证指数,585.8,-0.8581
1994-05-05,'000001,上证指数,590.87,-4.6338
1994-05-04,'000001,上证指数,619.58,2.2797
1994-05-03,'000001,上证指数,605.77,2.2293
1994-04-29,'000001,上证指数,592.56,-1.1791
1994-04-28,'000001,上证指数,599.63,0.1888
1994-04-27,'000001,上证指数,598.5,3.2395
1994-04-26,'000001,上证指数,579.72,3.3738
1994-04-25,'000001,上证指数,560.8,-0.931
1994-04-22,'000001,上证指数,566.07,-2.8089
1994-04-21,'000001,上证指数,582.43,7.8095
1994-04-20,'000001,上证指数,540.24,-5.6728
1994-04-19,'000001,上证指数,572.73,-5.2007
1994-04-18,'000001,上证指数,604.15,-3.6121
1994-04-15,'000001,上证指数,626.79,-1.4605
1994-04-14,'000001,上证指数,636.08,-3.1532
1994-04-13,'000001,上证指数,656.79,-1.3251
1994-04-12,'000001,上证指数,665.61,0.9954
1994-04-11,'000001,上证指数,659.05,-2.9167
1994-04-08,'000001,上证指数,678.85,0.2274
1994-04-07,'000001,上证指数,677.31,-0.3575
1994-04-06,'000001,上证指数,679.74,-0.4409
1994-04-05,'000001,上证指数,682.75,-1.6749
1994-04-04,'000001,上证指数,694.38,-0.6382
1994-04-01,'000001,上证指数,698.84,-0.7978
1994-03-31,'000001,上证指数,704.46,-0.2662
1994-03-30,'000001,上证指数,706.34,-0.0806
1994-03-29,'000001,上证指数,706.91,0.6664
1994-03-28,'000001,上证指数,702.23,-2.3392
1994-03-25,'000001,上证指数,719.05,-0.7248
1994-03-24,'000001,上证指数,724.3,-0.1255
1994-03-23,'000001,上证指数,725.21,-1.9072
1994-03-22,'000001,上证指数,739.31,1.0511
1994-03-21,'000001,上证指数,731.62,-4.3909
1994-03-18,'000001,上证指数,765.22,-1.3943
1994-03-17,'000001,上证指数,776.04,-2.246
1994-03-16,'000001,上证指数,793.87,2.7318
1994-03-15,'000001,上证指数,772.76,-1.9863
1994-03-14,'000001,上证指数,788.42,9.9027
1994-03-11,'000001,上证指数,717.38,2.6456
1994-03-10,'000001,上证指数,698.89,-2.4047
1994-03-09,'000001,上证指数,716.11,0.6805
1994-03-08,'000001,上证指数,711.27,-0.9925
1994-03-07,'000001,上证指数,718.4,-1.0877
1994-03-04,'000001,上证指数,726.3,-1.1097
1994-03-03,'000001,上证指数,734.45,-1.0255
1994-03-02,'000001,上证指数,742.06,-2.0111
1994-03-01,'000001,上证指数,757.29,-1.7757
1994-02-28,'000001,上证指数,770.98,-2.0878
1994-02-25,'000001,上证指数,787.42,3.7663
1994-02-24,'000001,上证指数,758.84,-0.1145
1994-02-23,'000001,上证指数,759.71,-1.1013
1994-02-22,'000001,上证指数,768.17,1.8239
1994-02-21,'000001,上证指数,754.41,-1.9202
1994-02-18,'000001,上证指数,769.18,0.0794
1994-02-17,'000001,上证指数,768.57,-0.9702
1994-02-16,'000001,上证指数,776.1,0.4322
1994-02-15,'000001,上证指数,772.76,-0.9168
1994-02-14,'000001,上证指数,779.91,-2.2498
1994-02-04,'000001,上证指数,797.86,2.2675
1994-02-03,'000001,上证指数,780.17,1.0321
1994-02-02,'000001,上证指数,772.2,2.2578
1994-02-01,'000001,上证指数,755.15,-1.9604
1994-01-31,'000001,上证指数,770.25,-3.6296
1994-01-28,'000001,上证指数,799.26,-2.3626
1994-01-27,'000001,上证指数,818.6,0.7619
1994-01-26,'000001,上证指数,812.41,-0.4265
1994-01-25,'000001,上证指数,815.89,-2.7776
1994-01-24,'000001,上证指数,839.2,3.2379
1994-01-21,'000001,上证指数,812.88,1.2796
1994-01-20,'000001,上证指数,802.61,-0.6056
1994-01-19,'000001,上证指数,807.5,-3.3004
1994-01-18,'000001,上证指数,835.06,-2.8186
